booking_date,booking_date_raw,booking_date_month,client_code,service_code,service_desc,staff,price,canceled_yes_no
2018-07-20,20180720,July,RUBH02,SBD,Blowdry,TANYA,25,0
2018-07-20,20180720,July,RUBH02,CTU,Color touch up,TANYA,25,0
2018-07-20,20180720,July,DIRK01,CT,Color toner,KELLY,30,0
2018-07-20,20180720,July,MOOE01,SHCW,Women's hair cut,KELLY,45,0
2018-07-20,20180720,July,SIRM01,SBD,Blowdry,BECKY,45.26,1
2018-07-20,20180720,July,KLEA01,SHCM,Men's hair cut,BECKY,50,0
2018-07-20,20180720,July,POUG01,SHCM,Men's hair cut,BECKY,50,0
2018-07-20,20180720,July,STEB01,SHCM,Men's hair cut,BECKY,50,0
2018-07-20,20180720,July,LIND01,SBD,Blowdry,BECKY,50,0
2018-07-20,20180720,July,POLB01,SBD,Blowdry,BECKY,50,0
2018-07-20,20180720,July,LIND01,CMT,Color mini touch up,JOANNE,50,0
2018-07-20,20180720,July,PENM01,CMT,Color mini touch up,JOANNE,50,0
2018-07-20,20180720,July,CRIV01,SBD,Blowdry,JJ,52,0
2018-07-20,20180720,July,PENM01,SBD,Blowdry,JJ,52,0
2018-07-20,20180720,July,FAIL01,SHCW,Women's hair cut,KELLY,55,0
2018-07-20,20180720,July,TOMA01,SHCW,Women's hair cut,KELLY,55,0
2018-07-20,20180720,July,DIRK01,SHCW,Women's hair cut,KELLY,55,0
2018-07-20,20180720,July,MAXI01,SHCM,Men's hair cut,KELLY,55,0
2018-07-20,20180720,July,ROBT01,SBD,Blowdry,KELLY,55,0
2018-07-20,20180720,July,RUTR01,CTU,Color touch up,JOANNE,70,0
2018-07-20,20180720,July,SKUD01,SHCW,Women's hair cut,BECKY,80,0
2018-07-20,20180720,July,SENM01,SHCW,Women's hair cut,BECKY,80,0
2018-07-20,20180720,July,MARK01,SHCW,Women's hair cut,BECKY,80,0
2018-07-20,20180720,July,MCGD01,SHCW,Women's hair cut,JJ,82,0
2018-07-20,20180720,July,HUDM01,SHCW,Women's hair cut,JJ,88.44,1
2018-07-20,20180720,July,CRIV01,SHCW,Women's hair cut,JJ,102,0
2018-07-20,20180720,July,KOOM01,SHCW,Women's hair cut,JJ,102,0
2018-07-20,20180720,July,THOW01,SHCW,Women's hair cut,JJ,102,0
2018-07-20,20180720,July,MOOH01,SHCW,Women's hair cut,JJ,102,0
2018-07-20,20180720,July,LYL01,SHCW,Women's hair cut,JJ,102,0
2018-07-20,20180720,July,DIRK01,CHLHHC,Highlights half head and color,KELLY,120,0
2018-07-20,20180720,July,ROBT01,CALC,Accent lights and color,JOANNE,125,0
2018-07-20,20180720,July,MURS02,CHLPL,Highlights partial,JOANNE,140,0
2018-07-20,20180720,July,SCHC01,CHLPL,Highlights partial,JOANNE,140,0
2018-07-21,20180721,July,LEIG01,CON,Consultation,KELLY,0,0
2018-07-21,20180721,July,RUGN01,SBD,Blowdry,TANYA,15,0
2018-07-21,20180721,July,LELS01,SBD,Blowdry,KELLY,35,0
2018-07-21,20180721,July,WONM02,SBD,Blowdry,JJ,44.55,1
2018-07-21,20180721,July,RUGN01,CTU,Color touch up,TANYA,45,0
2018-07-21,20180721,July,?A01,SBD,Blowdry,KELLY,45.64,1
2018-07-21,20180721,July,DES01,SBD,Blowdry,KELLY,45.64,1
2018-07-21,20180721,July,APTM01,SHCM,Men's hair cut,JJ,49.48,1
2018-07-21,20180721,July,WONM02,SBD,Blowdry,JJ,52,0
2018-07-21,20180721,July,MCGA03,SHCM,Men's hair cut,KELLY,55,0
2018-07-21,20180721,July,?A01,SBD,Blowdry,KELLY,55,0
2018-07-21,20180721,July,MARG01,SHCM,Men's hair cut,JJ,60,0
2018-07-21,20180721,July,SARA01,SHCM,Men's hair cut,JJ,60,0
2018-07-21,20180721,July,ROST01,SHCM,Men's hair cut,JJ,60,0
2018-07-21,20180721,July,HYSA01,SHCM,Men's hair cut,JJ,60,0
2018-07-21,20180721,July,ALLM01,SHCW,Women's hair cut,JJ,82,0
2018-07-21,20180721,July,SCHC01,SHCW,Women's hair cut,JJ,102,0
2018-07-21,20180721,July,LEIG01,CHLHH,Highlights half head,KELLY,120,0
2018-07-21,20180721,July,DES01,CALC,Accent lights and color,JOANNE,127,1
2018-07-24,20180724,July,BISS01,CON,Consultation,BECKY,0,0
2018-07-24,20180724,July,ABL*01,SHCM,Men's hair cut,BECKY,30,0
2018-07-24,20180724,July,ND01,SHCM,Men's hair cut,BECKY,30,0
2018-07-24,20180724,July,TRUA02,SHCM,Men's hair cut,KELLY,35,0
2018-07-24,20180724,July,DAS*01,SHCM,Men's hair cut,KELLY,35,0
2018-07-24,20180724,July,CARK01,SBD,Blowdry,KELLY,35,0
2018-07-24,20180724,July,TRUA01,SHCM,Men's hair cut,KELLY,38.8,1
2018-07-24,20180724,July,TRUA01,SHCM,Men's hair cut,JJ,40,0
2018-07-24,20180724,July,BLAR01,SHCM,Men's hair cut,BECKY,41.15,1
2018-07-24,20180724,July,KUKK01,SBD,Blowdry,BECKY,45.26,1
2018-07-24,20180724,July,LEEJ02,SHCM,Men's hair cut,JJ,49.48,1
2018-07-24,20180724,July,MELE01,SHCM,Men's hair cut,BECKY,50,0
2018-07-24,20180724,July,BROS02,SHCM,Men's hair cut,BECKY,50,0
2018-07-24,20180724,July,KUKK01,SBD,Blowdry,BECKY,50,0
2018-07-24,20180724,July,BORJ01,SHCM,Men's hair cut,JJ,60,0
2018-07-24,20180724,July,GIEC01,SHCM,Men's hair cut,JJ,60,0
2018-07-24,20180724,July,DACJ01,SHCW,Women's hair cut,BECKY,67.84,1
2018-07-24,20180724,July,CLAM01,CTU,Color touch up,JOANNE,70,0
2018-07-24,20180724,July,DAWP01,SHCW,Women's hair cut,BECKY,80,0
2018-07-24,20180724,July,KUKH01,SHCW,Women's hair cut,BECKY,80,0
2018-07-24,20180724,July,AGOE01,SHCW,Women's hair cut,JJ,82,0
2018-07-24,20180724,July,LEES01,SHCW,Women's hair cut,JJ,82,0
2018-07-24,20180724,July,HUDM01,SHCW,Women's hair cut,JJ,88.44,1
2018-07-24,20180724,July,MACA01,SHCW,Women's hair cut,JJ,92,0
2018-07-24,20180724,July,CLAJ01,SHCW,Women's hair cut,JJ,102,0
2018-07-24,20180724,July,KUKK01,CALC,Accent lights and color,JOANNE,127,1
2018-07-24,20180724,July,MACA01,CALC,Accent lights and color,JOANNE,130,0
2018-07-24,20180724,July,HENK01,CHLPL,Highlights partial,JOANNE,147.73,1
2018-07-24,20180724,July,KUKH01,CHLPL,Highlights partial,JOANNE,160,0
2018-07-24,20180724,July,NOTA01,SBD,Blowdry,BECKY,45.26,1
2018-07-25,20180725,July,WOOJ01,CON,Consultation,JJ,0,0
2018-07-25,20180725,July,WOOJ01,CON,Consultation,JOANNE,0,0
2018-07-25,20180725,July,GA01,SBD,Blowdry,TANYA,15,0
2018-07-25,20180725,July,ATLB01,SHCM,Men's hair cut,KELLY,35,0
2018-07-25,20180725,July,DOWR01,SBD,Blowdry,TANYA,35,0
2018-07-25,20180725,July,GA01,CTU,Color touch up,TANYA,45,0
2018-07-25,20180725,July,KUKK01,SBD,Blowdry,KELLY,45.64,1
2018-07-25,20180725,July,RADP01,SHCW,Women's hair cut,KELLY,55,0
2018-07-25,20180725,July,KRAS01,SHCW,Women's hair cut,KELLY,55,0
2018-07-25,20180725,July,LAIA01,SBD,Blowdry,KELLY,55,0
2018-07-25,20180725,July,MOOJ01,SBD,Blowdry,KELLY,55,0
2018-07-25,20180725,July,MCLI01,SHCM,Men's hair cut,JJ,60,0
2018-07-25,20180725,July,RUTA01,CTU,Color touch up,JOANNE,60,0
2018-07-25,20180725,July,NEEL01,CTU,Color touch up,JOANNE,70,0
2018-07-25,20180725,July,BENC01,CTU,Color touch up,JOANNE,70,0
2018-07-25,20180725,July,GARJ02,SHCW,Women's hair cut,JJ,82,0
2018-07-25,20180725,July,RUTA01,SHCW,Women's hair cut,JJ,92,0
2018-07-25,20180725,July,NEEL01,SHCW,Women's hair cut,JJ,102,0
2018-07-25,20180725,July,GAGC01,SHCW,Women's hair cut,JJ,102,0
2018-07-25,20180725,July,KUKK01,CALC,Accent lights and color,JOANNE,127,1
2018-07-26,20180726,July,CAYK01,TRE 1,Treatments 1,TANYA,20,0
2018-07-26,20180726,July,SCHJ02,SHCM,Men's hair cut,JJ,20,0
2018-07-26,20180726,July,TASR01,SMARTBOND,Smart Bond,JOANNE,25,0
2018-07-26,20180726,July,MACT02,SHCC,Children (under 12),JJ,32,0
2018-07-26,20180726,July,WEEJ01,SBD,Blowdry,JJ,32,0
2018-07-26,20180726,July,MILJ01,SBD,Blowdry,JJ,32,0
2018-07-26,20180726,July,MACR01,SHCM,Men's hair cut,JJ,40,0
2018-07-26,20180726,July,SMIL01,SHCM,Men's hair cut,JJ,40,0
2018-07-26,20180726,July,SPEK01,CTU,Color touch up,JJ,40,1
2018-07-26,20180726,July,ATMM01,SBD,Blowdry,JJ,44.55,1
2018-07-26,20180726,July,KUKK01,SBD,Blowdry,KELLY,45.64,1
2018-07-26,20180726,July,BRAN01,SHCM,Men's hair cut,BECKY,50,0
2018-07-26,20180726,July,MAKM01,SHCM,Men's hair cut,BECKY,50,0
2018-07-26,20180726,July,JONC01,SHCM,Men's hair cut,BECKY,50,0
2018-07-26,20180726,July,SIRM01,SBD,Blowdry,BECKY,50,0
2018-07-26,20180726,July,HILJ01,SBD,Blowdry,BECKY,50,0
2018-07-26,20180726,July,COLG01,SBD,Blowdry,JJ,52,0
2018-07-26,20180726,July,VERD01,SHCM,Men's hair cut,KELLY,55,0
2018-07-26,20180726,July,GOOA02,SHCW,Women's hair cut,BECKY,60,0
2018-07-26,20180726,July,LYNG01,SHCM,Men's hair cut,JJ,60,0
2018-07-26,20180726,July,THOD01,SHCM,Men's hair cut,JJ,60,0
2018-07-26,20180726,July,CAYK01,SHCW,Women's hair cut,KELLY,75,0
2018-07-26,20180726,July,SMIC01,SHCW,Women's hair cut,BECKY,80,0
2018-07-26,20180726,July,SKUT01,SHCW,Women's hair cut,BECKY,80,0
2018-07-26,20180726,July,SCOL01,SHCW,Women's hair cut,BECKY,80,0
2018-07-26,20180726,July,CAYK01,CFC,Color full color,JOANNE,85,0
2018-07-26,20180726,July,GOOA02,SHCW,Women's hair cut,JJ,88.44,1
2018-07-26,20180726,July,KUKK01,CALC,Accent lights and color,JOANNE,127,1
2018-07-26,20180726,July,TASR01,CCO,Color correction,JOANNE,205,0
2018-07-26,20180726,July,MOOJ01,CHLHH,Highlights half head,KELLY,125,1
2018-07-27,20180727,July,ZIMJ01,CON,Consultation,JJ,0,0
2018-07-27,20180727,July,MEYN01,TRE 1,Treatments 1,JOANNE,16.25,1
2018-07-27,20180727,July,JAMM01,SHCM,Men's hair cut,BECKY,30,0
2018-07-27,20180727,July,JONE01,SBD,Blowdry,KELLY,35,0
2018-07-27,20180727,July,KENJ01,SBD,Blowdry,KELLY,35,0
2018-07-27,20180727,July,JONE01,SMARTBOND,Smart Bond,KELLY,37.81,1
2018-07-27,20180727,July,JONE01,CT,Color toner,KELLY,45,0
2018-07-27,20180727,July,SCHJ01,CCAMO,Men's camo color,JJ,45,0
2018-07-27,20180727,July,BROS01,SBD,Blowdry,BECKY,45.26,1
2018-07-27,20180727,July,MEYN01,SBD,Blowdry,KELLY,45.64,1
2018-07-27,20180727,July,JONE01,TRE 1,Treatments 1,KELLY,50,0
2018-07-27,20180727,July,MERM01,SHCM,Men's hair cut,BECKY,50,0
2018-07-27,20180727,July,STEL02,SHCM,Men's hair cut,BECKY,50,0
2018-07-27,20180727,July,SKUD01,SBD,Blowdry,BECKY,50,0
2018-07-27,20180727,July,WOOD02,SBD,Blowdry,JJ,52,0
2018-07-27,20180727,July,THIA01,SHCW,Women's hair cut,KELLY,55,0
2018-07-27,20180727,July,LOSC01,SHCW,Women's hair cut,KELLY,55,0
2018-07-27,20180727,July,PN01,SHCM,Men's hair cut,KELLY,55,0
2018-07-27,20180727,July,DUFD01,SHCM,Men's hair cut,JJ,60,0
2018-07-27,20180727,July,SCHJ01,SHCM,Men's hair cut,JJ,60,0
2018-07-27,20180727,July,GRIF01,CTU,Color touch up,JOANNE,60,0
2018-07-27,20180727,July,MEYN01,CFC,Color full color,JOANNE,77.06,1
2018-07-27,20180727,July,CHMY01,SHCW,Women's hair cut,BECKY,80,0
2018-07-27,20180727,July,LYOH01,SHCW,Women's hair cut,BECKY,80,0
2018-07-27,20180727,July,MCKT01,SHCW,Women's hair cut,BECKY,80,0
2018-07-27,20180727,July,GRIF01,SHCW,Women's hair cut,JJ,92,0
2018-07-27,20180727,July,MARR01,SHCW,Women's hair cut,JJ,102,0
2018-07-27,20180727,July,LINM01,SHCW,Women's hair cut,JJ,102,0
2018-07-27,20180727,July,KUCM02,SHCW,Women's hair cut,JJ,102,0
2018-07-27,20180727,July,INGS01,CHLHH,Highlights half head,TANYA,125,1
2018-07-27,20180727,July,LEAS01,CAL,accent lights,JOANNE,125,0
2018-07-27,20180727,July,SCHC01,CALC,Accent lights and color,JOANNE,127,1
2018-07-27,20180727,July,LINM01,CHLPL,Highlights partial,JOANNE,160,0
2018-07-27,20180727,July,JONE01,CBAL,Balayage,KELLY,170,0
2018-07-27,20180727,July,CHUJ01,SBD5+1,Blow dry bundle 5+1,HOUSE,250,0
2018-07-27,20180727,July,AMAB01,SHCM,Men's hair cut,KELLY,38.8,1
2018-07-28,20180728,July,SARK01,CON,Consultation,JOANNE,0,0
2018-07-28,20180728,July,KELR01,SBD,Blowdry,BECKY,5,0
2018-07-28,20180728,July,PERB01,SBD,Blowdry,JJ,32,0
2018-07-28,20180728,July,NEML01,SBD,Blowdry,JJ,32,0
2018-07-28,20180728,July,DD01,SBD,Blowdry,KELLY,35,0
2018-07-28,20180728,July,HOC01,CT,Color toner,KELLY,35,0
2018-07-28,20180728,July,BURT01,CAL,accent lights,JOANNE,45,0
2018-07-28,20180728,July,BROS01,SBD,Blowdry,BECKY,45.26,1
2018-07-28,20180728,July,WAX*01,SHCM,Men's hair cut,JJ,49.48,1
2018-07-28,20180728,July,BOTN01,SHCM,Men's hair cut,BECKY,50,0
2018-07-28,20180728,July,IRWE01,SHCM,Men's hair cut,BECKY,50,0
2018-07-28,20180728,July,NELT01,SBD,Blowdry,BECKY,50,0
2018-07-28,20180728,July,BROS01,SBD,Blowdry,BECKY,50,0
2018-07-28,20180728,July,TOLM01,SHCW,Women's hair cut,KELLY,55,0
2018-07-28,20180728,July,KOMK01,SHCW,Women's hair cut,KELLY,55,0
2018-07-28,20180728,July,JOYA01,SHCW,Women's hair cut,BECKY,60,0
2018-07-28,20180728,July,BURT01,SHCM,Men's hair cut,JJ,60,0
2018-07-28,20180728,July,HOC01,SHCW,Women's hair cut,KELLY,65,0
2018-07-28,20180728,July,COAJ01,SHCW,Women's hair cut,BECKY,70,0
2018-07-28,20180728,July,IRWE01,CTU,Color touch up,JOANNE,70,0
2018-07-28,20180728,July,KELA01,SDUD,Dry updo,JJ,82,0
2018-07-28,20180728,July,MARM01,CFC,Color full color,JOANNE,85,0
2018-07-28,20180728,July,NEEL01,SHCW,Women's hair cut,JJ,88.44,1
2018-07-28,20180728,July,GOOA01,SHCW,Women's hair cut,JJ,88.44,1
2018-07-28,20180728,July,COAJ01,CHLHHC,Highlights half head and color,JOANNE,140,0
2018-07-28,20180728,July,RUMJ02,CHLPL,Highlights partial,JOANNE,160,0
2018-07-29,20180729,July,APTM01,SHCM,Men's hair cut,JJ,30,0
2018-07-29,20180729,July,KOOM02,SHCM,Men's hair cut,JJ,40,0
2018-07-29,20180729,July,SPIJ01,SHCM,Men's hair cut,BECKY,50,0
2018-07-29,20180729,July,ALIA01,SHCM,Men's hair cut,BECKY,50,0
2018-07-29,20180729,July,RIHM01,SBD,Blowdry,BECKY,45.26,1
2018-07-29,20180729,July,SEEK01,SBD,Blowdry,BECKY,45.26,1
2018-07-29,20180729,July,TYRA01,SHCW,Women's hair cut,JJ,88.44,1
2018-07-29,20180729,July,WONM02,SBD,Blowdry,JJ,44.55,1
2018-07-31,20180731,July,KUKK01,SBD,Blowdry,BECKY,45.26,1
2018-07-31,20180731,July,BROS01,SHCW,Women's hair cut,BECKY,67.84,1
2018-07-31,20180731,July,HENK01,SHCW,Women's hair cut,JJ,88.44,1
2018-07-31,20180731,July,HENK01,CHLPL,Highlights partial,JOANNE,147.73,1
2018-08-04,20180804,August,TUMM01,CTU,Color touch up,JOANNE,66.52,1
2018-08-25,20180825,August,FLAD01,SHCM,Men's hair cut,BECKY,41.15,1
2018-08-28,20180828,August,FLAS01,SHCM,Men's hair cut,BECKY,41.15,1
2018-09-21,20180921,September,PAE01,SHCW,Women's hair cut,KELLY,56.05,1
